gene.id	ensembl.gene.id	chr	gene.symbol	gene.type	length	description	entrez.gene.id	uniprot.id	go.gene.id	X1.tumor.RNA.Illumina	X101.tumor.RNA.Illumina	X102.tumor.RNA.Illumina	X103.tumor.RNA.Illumina	X11.tumor.RNA.Illumina	X12.tumor.RNA.Illumina	X13.tumor.RNA.Illumina	X14.tumor.RNA.Illumina	X15.tumor.RNA.Illumina	X16.tumor.RNA.Illumina	X17.tumor.RNA.Illumina	X18.tumor.RNA.Illumina	X2.tumor.RNA.Illumina	X21.tumor.RNA.Illumina	X22.tumor.RNA.Illumina	X23.tumor.RNA.Illumina	X25.tumor.RNA.Illumina	X26.tumor.RNA.Illumina	X27.tumor.RNA.Illumina	X28.tumor.RNA.Illumina	X29.tumor.RNA.Illumina.88A	X3.tumor.RNA.Illumina	X30.tumor.RNA.Illumina	X31.tumor.RNA.Illumina.92A	X35.tumor.RNA.Illumina	X37.tumor.RNA.Illumina.94A	X38.tumor.RNA.Illumina	X4.tumor.RNA.Illumina	X41.tumor.RNA.Illumina	X42.tumor.RNA.Illumina	X43.tumor.RNA.Illumina	X44.tumor.RNA.Illumina	X47.tumor.RNA.Illumina	X49.tumor.RNA.Illumina	X50.tumor.RNA.Illumina	X54.tumor.RNA.Illumina	X6.tumor.RNA.Illumina	X63.tumor.RNA.Illumina	X64.tumor.RNA.Illumina	X65.tumor.RNA.Illumina	X66.tumor.RNA.Illumina	X68.tumor.RNA.Illumina	X7.tumor.RNA.Illumina	X70.tumor.RNA.Illumina	X71.tumor.RNA.Illumina	X72.tumor.RNA.Illumina	X74.tumor.RNA.Illumina	X75.tumor.RNA.Illumina	X76.tumor.RNA.Illumina.1A	X80.tumor.RNA.Illumina	X81.tumor.RNA.Illumina	X82.tumor.RNA.Illumina	X83.tumor.RNA.Illumina	X84.tumor.RNA.Illumina	X86.tumor.RNA.Illumina	X87.tumor.RNA.Illumina	X88.tumor.RNA.Illumina	X89.tumor.RNA.Illumina	X90.tumor.RNA.Illumina	X92.tumor.RNA.Illumina	X93.tumor.RNA.Illumina	X94.tumor.RNA.Illumina	X95.tumor.RNA.Illumina	X96.tumor.RNA.Illumina	X97.tumor.RNA.Illumina	X98.tumor.RNA.Illumina	X99.tumor.RNA.Illumina	P2.tumor.RNA.Illumina	P3.tumor.RNA.Illumina
ENSG00000249006.1	ENSG00000249006	4	ENSG00000249006	processed_pseudogene	1900	pseudogene similar to part of HBS1-like	NA	NA	NA	0	0	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000250623.1	ENSG00000250623	4	ENSG00000250623	lncRNA	581	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214367.10	ENSG00000214367	4	HAUS3	protein_coding	5879	HAUS augmin like complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28719]	79441	Q68CZ6	Q68CZ6	46	86	608	229	323	119	110	128	423	237	114	347	131	133	245	105	273	185	26	163	135	291	164	131	161	144	83	237	443	224	97	536	173	312	0	240	390	181	104	58	32	263	120	141	47	86	54	94	148	252	115	84	467	139	186	325	135	76	328	135	115	192	179	0	89	0	168	83	104
ENSG00000249047.2	ENSG00000249047	4	COX6B1P5	processed_pseudogene	249	cytochrome c oxidase subunit 6B1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37675]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123933.17	ENSG00000123933	4	MXD4	protein_coding	4228	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	10608	Q14582	Q14582	2150	1429	7739	934	5173	2517	1825	3096	4786	5343	2363	3073	1774	1944	3062	1192	1635	2657	778	2034	2371	4593	2594	3258	3186	6104	1677	2563	12707	2794	1063	6057	8088	6748	1051	10117	898	1362	573	1265	590	2980	1106	1161	1985	1305	294	1729	5322	4541	910	1227	7508	3313	4545	3762	3203	1052	4142	2979	2117	2628	1485	800	4274	0	5248	1677	573
ENSG00000284276.1	ENSG00000284276	4	MIR4800	miRNA	80	microRNA 4800 [Source:HGNC Symbol;Acc:HGNC:41877]	100616358	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159733.14	ENSG00000159733	4	ZFYVE28	protein_coding	4114	zinc finger FYVE-type containing 28 [Source:HGNC Symbol;Acc:HGNC:29334]	57732	Q9HCC9	Q9HCC9	177	146	607	311	804	96	185	483	979	506	188	731	254	89	177	64	357	395	79	51	261	575	208	140	181	673	286	229	560	145	112	316	368	1232	0	1151	110	68	77	73	112	340	67	129	95	209	0	325	591	688	12	126	527	70	282	511	50	166	490	205	173	86	68	36	379	0	465	286	77
ENSG00000251148.1	ENSG00000251148	4	ENSG00000251148	lncRNA	563	novel transcript	NA	NA	NA	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
ENSG00000239247.3	ENSG00000239247	4	RN7SL589P	misc_RNA	310	RNA, 7SL, cytoplasmic 589, pseudogene [Source:HGNC Symbol;Acc:HGNC:46605]	106479438	NA	NA	0	1	0	1	3	0	0	0	8	2	0	2	0	1	0	0	0	0	0	1	2	2	3	0	1	0	22	0	1	3	6	0	4	2	0	6	0	0	0	0	0	0	2	2	0	0	0	5	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	3	0	0	22	0
ENSG00000249077.1	ENSG00000249077	4	ENSG00000249077	processed_pseudogene	616	pseudogene similar to Spi-C transcription factor	100421664	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206113.11	ENSG00000206113	4	CFAP99	protein_coding	2790	cilia and flagella associated protein 99 [Source:HGNC Symbol;Acc:HGNC:51180]	402160	A0A087WWY8	A0A087WWY8	0	1	37	50	1	0	0	5	8	4	0	6	15	2	2	4	0	0	0	0	7	6	5	8	3	2	0	3	11	3	1	7	6	27	0	8	0	0	0	2	1	18	4	0	4	1	0	0	10	17	0	2	8	4	3	58	5	13	11	3	15	7	5	0	0	0	22	0	0
ENSG00000063978.17	ENSG00000063978	4	RNF4	protein_coding	4123	ring finger protein 4 [Source:HGNC Symbol;Acc:HGNC:10067]	6047	P78317	P78317	1515	1893	6368	1895	3421	1436	1802	1842	4004	3867	1647	3280	1409	1926	5148	1740	1688	2517	606	1711	1506	3832	1830	2578	1585	2777	492	3792	5440	903	635	14628	1972	2640	298	3400	2426	3019	437	736	522	2895	3595	1899	577	781	0	1389	1499	2839	311	1160	6680	2159	2638	2967	2581	777	2311	1056	1840	2327	2002	89	1223	0	2547	492	437
ENSG00000248399.1	ENSG00000248399	4	ENSG00000248399	lncRNA	220	novel transcript	NA	NA	NA	0	0	2	5	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	1	0	15	0	2	2	0	18	0	0	0	0	0	22	0	0
ENSG00000251229.1	ENSG00000251229	4	ENSG00000251229	processed_pseudogene	900	ribosomal protein S3A _RPS3A_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000290180.1	ENSG00000290180	4	ENSG00000290180	protein_coding	603	novel protein	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125386.16	ENSG00000125386	4	FAM193A	protein_coding	5522	family with sequence similarity 193 member A [Source:HGNC Symbol;Acc:HGNC:16822]	8603	P78312	P78312	973	859	2894	1065	1698	951	988	1052	1669	2615	937	1625	808	892	1510	413	1499	1484	338	998	718	1771	1013	1275	1080	1876	720	1251	3364	956	477	3735	2351	1706	210	2431	1384	804	163	466	231	1542	1225	669	487	449	66	549	1021	1396	878	539	2915	1160	1456	1953	1347	597	1544	861	995	935	833	171	1049	0	1653	720	163
ENSG00000248155.1	ENSG00000248155	4	ENSG00000248155	unprocessed_pseudogene	277	novel pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206738.1	ENSG00000206738	4	Y_RNA	misc_RNA	101	Y RNA [Source:RFAM;Acc:RF00019]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168884.15	ENSG00000168884	4	TNIP2	protein_coding	2006	TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]	79155	Q8NFZ5	Q8NFZ5	797	1306	5212	869	2909	1743	1261	919	2153	4441	930	1815	1350	1059	2663	945	3042	1230	791	797	1605	1778	1114	1795	2854	2004	764	2168	4039	3185	719	7614	5057	3921	420	3138	1739	1202	477	950	668	4112	2644	1509	885	788	129	963	3721	4360	1909	1077	5425	1697	2687	1651	2300	533	3582	2364	1800	2093	2085	286	2111	0	3614	764	477
ENSG00000087266.17	ENSG00000087266	4	SH3BP2	protein_coding	9211	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]	6452	P78314	P78314	3798	2800	8594	1528	4392	1830	4132	3027	6200	10825	1407	5732	2050	1902	3281	757	2501	2510	1108	3621	1939	2906	5327	1712	2384	4698	1527	2799	6010	4017	1373	6454	6229	3193	705	7618	3901	1723	862	1175	749	5345	3344	3177	995	1201	123	1580	3560	4772	1246	1433	11013	5830	4882	12163	2958	2526	3989	2092	1546	6208	2518	740	1286	0	10031	1527	862
ENSG00000087274.19	ENSG00000087274	4	ADD1	protein_coding	5179	adducin 1 [Source:HGNC Symbol;Acc:HGNC:243]	118	P35611	P35611	7419	5450	18585	5205	10318	6001	5038	8915	14250	18302	7326	12842	5613	6411	6831	5396	4201	10227	1758	8333	4360	11851	8284	8502	6023	20421	2360	9463	24123	4444	2194	30471	11892	9673	1589	15563	7383	6480	1435	2923	1559	7344	8664	3508	2345	2445	568	4805	9869	9392	1914	3540	21347	8401	9626	9174	8105	3165	8481	5094	5398	6673	8446	772	5778	0	10450	2360	1435
ENSG00000287099.1	ENSG00000287099	4	ENSG00000287099	lncRNA	684	novel transcript, antisense to ADD1	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109736.15	ENSG00000109736	4	MFSD10	protein_coding	2173	major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]	10227	Q14728	Q14728	1532	1965	9010	1397	4172	3101	2773	1239	3753	8562	2147	2571	1607	1769	2767	1578	10702	1189	1113	1543	1983	1514	1943	3331	5693	2790	1727	2474	9584	11794	1214	9605	25621	5471	996	5791	5828	1871	907	2281	788	11218	6290	1863	2143	1171	435	1118	3587	6297	3383	1708	8250	5182	4572	6017	2664	774	7174	3863	3931	3865	1911	587	4405	0	9917	1727	907
ENSG00000249673.9	ENSG00000249673	4	NOP14-AS1	lncRNA	5112	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]	NA	NA	NA	269	248	837	583	649	308	468	387	430	610	253	538	358	285	386	237	830	464	148	396	435	573	591	393	367	547	218	333	1259	1105	114	2233	1246	568	0	896	613	365	155	229	118	1223	1460	254	195	143	0	297	444	569	380	230	1055	686	414	503	482	183	717	406	521	398	304	85	799	0	1430	218	155
ENSG00000087269.16	ENSG00000087269	4	NOP14	protein_coding	3556	NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]	8602	A8KA74	A8KA74	427	1639	5102	1607	2465	1235	1275	1158	3102	2910	2016	2227	948	1378	3263	1430	1898	1516	587	2429	1100	1812	1786	2527	2523	1813	778	1936	4885	2723	684	7023	2713	2844	206	2234	2894	2260	419	689	429	2207	3476	1008	932	563	132	844	2017	2542	634	807	4021	2359	2208	2924	2451	999	2987	1530	1939	2467	1582	157	2196	0	3136	778	419
ENSG00000125388.20	ENSG00000125388	4	GRK4	protein_coding	2372	G protein-coupled receptor kinase 4 [Source:HGNC Symbol;Acc:HGNC:4543]	2868	P32298	P32298	840	117	395	192	143	58	216	128	277	276	85	337	125	109	183	103	259	140	74	95	101	114	184	134	149	329	89	150	535	115	49	833	192	76	131	401	159	106	31	90	19	180	315	149	23	62	0	34	277	144	65	121	294	94	284	138	97	82	233	139	139	141	89	24	115	0	301	89	31
ENSG00000197386.14	ENSG00000197386	4	HTT	protein_coding	14438	huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]	3064	P42858	P42858	2057	2317	6376	3217	3678	2782	1974	2432	5170	5447	3123	4640	2670	3359	2780	1098	3566	3331	613	2781	1697	4165	3444	4501	2211	4229	1567	3859	7038	2489	641	11434	4116	3184	359	5227	3607	2388	613	767	526	2987	5382	1119	887	742	11	1278	3260	2569	1789	1216	5790	2710	2776	3873	4418	1862	3598	1716	1586	3266	2719	364	2176	0	4948	1567	613
ENSG00000199335.1	ENSG00000199335	4	RNU6-204P	snRNA	107	RNA, U6 small nuclear 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:47167]	106481241	NA	NA	0	0	3	0	2	0	0	0	2	1	0	0	2	0	0	0	3	0	0	1	0	3	1	1	1	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	2	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251075.2	ENSG00000251075	4	HTT-AS	lncRNA	1985	HTT antisense RNA [Source:HGNC Symbol;Acc:HGNC:37118]	NA	NA	NA	0	0	0	1	5	0	7	5	2	1	0	1	0	1	0	0	2	0	0	1	1	0	2	0	0	0	0	0	3	0	0	0	1	5	0	5	0	0	0	0	0	4	0	1	9	0	0	5	4	0	0	0	0	2	3	1	1	3	5	0	0	1	0	0	0	0	4	0	0
ENSG00000278778.1	ENSG00000278778	4	ENSG00000278778	misc_RNA	230		NA	NA	NA	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274693.1	ENSG00000274693	4	ENSG00000274693	misc_RNA	175		NA	NA	NA	0	0	0	0	0	11	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000188981.11	ENSG00000188981	4	MSANTD1	protein_coding	3164	Myb/SANT DNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33741]	345222	Q6ZTZ1	Q6ZTZ1	0	7	92	16	41	6	7	24	23	86	0	19	20	20	11	1	29	5	18	12	23	0	23	8	38	27	37	0	59	25	14	5	121	34	0	46	16	3	0	10	5	48	5	11	12	15	0	3	44	55	89	10	40	27	33	25	34	20	49	44	27	20	10	15	14	0	30	37	0
ENSG00000159788.20	ENSG00000159788	4	RGS12	protein_coding	5512	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]	6002	O14924	O14924	1596	1982	3655	2779	1161	2620	1221	652	5364	7802	1036	1327	1335	1671	4044	657	1771	712	488	1872	675	661	1943	2270	1689	1188	2269	526	6954	3593	621	7918	3489	1315	295	2309	1908	2220	354	745	284	2623	3128	2512	1400	368	196	449	1549	1276	1771	1748	4562	5200	1679	3941	3326	1102	3579	1381	1532	4057	1334	167	3130	0	11889	2269	354
ENSG00000248840.2	ENSG00000248840	4	ENSG00000248840	transcribed_processed_pseudogene	324	X antigen family, member 5 _XAGE5_ pseudogene	NA	NA	NA	0	0	1	3	0	0	7	0	2	3	0	4	0	1	0	0	0	0	0	2	0	0	8	0	0	0	0	0	1	0	0	0	6	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000248843.1	ENSG00000248843	4	RPL7AP29	processed_pseudogene	786	ribosomal protein L7a pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:36394]	100271043	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109758.9	ENSG00000109758	4	HGFAC	protein_coding	2069	HGF activator [Source:HGNC Symbol;Acc:HGNC:4894]	3083	D6RAR4	D6RAR4	0	16	107	18	23	10	19	0	20	424	0	2	3155	1	1	0	16	3	13	4	3	0	1216	3	907	12	0	0	37	16	3	0	103	8	0	21	90	1	5	0	2447	6735	3	35	17	1	0	6	16	7	86	39	235	7	25	29	41	5800	10407	10	56	15	396	0	12	0	22	0	5
ENSG00000286900.1	ENSG00000286900	4	ENSG00000286900	lncRNA	584	novel transcript	NA	NA	NA	0	0	14	1	3	0	0	0	3	110	0	0	7	0	0	5	0	0	0	0	2	0	13	0	9	0	0	0	1	1	4	0	7	1	0	4	0	0	0	0	5	12	6	6	0	0	0	0	1	2	8	2	31	0	1	5	2	6	31	0	11	4	1	0	6	0	0	0	0
ENSG00000175920.18	ENSG00000175920	4	DOK7	protein_coding	2566	docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594]	285489	Q18PE1	Q18PE1	1	307	108	86	167	63	2	25	206	303	46	8	142	47	207	193	0	4	13	135	30	30	16	114	316	4	124	25	668	1222	32	1680	55	125	0	28	85	63	36	21	1	915	54	35	17	61	0	45	253	34	0	29	20	314	37	297	101	51	156	47	101	630	32	0	331	0	1257	124	36
ENSG00000163956.13	ENSG00000163956	4	LRPAP1	protein_coding	10446	LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	4043	P30533	P30533	2374	4155	12152	3410	5672	7823	4112	3032	8724	13766	9893	5344	4141	4251	8618	4481	6208	4809	1731	3394	4842	4519	2724	9290	7551	8706	2235	5487	14245	7274	1511	39750	10955	11967	654	9284	5298	4097	1477	3096	1283	14180	13895	3616	1997	1905	659	1637	7845	9382	3246	5933	12368	9767	8754	5324	9130	2062	10830	5403	5512	5285	2798	727	6348	0	12355	2235	1477
ENSG00000270090.5	ENSG00000270090	4	ENSG00000270090	lncRNA	632	novel transcript	NA	NA	NA	0	0	0	0	0	0	10	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	9	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	2	1	1	1	0	0	0	0	0	0	0
ENSG00000216560.4	ENSG00000216560	4	LINC00955	lncRNA	1502	long intergenic non-protein coding RNA 955 [Source:HGNC Symbol;Acc:HGNC:26644]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250681.1	ENSG00000250681	4	ENSG00000250681	lncRNA	466	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250632.1	ENSG00000250632	4	LINC02171	lncRNA	1033	long intergenic non-protein coding RNA 2171 [Source:HGNC Symbol;Acc:HGNC:53033]	100133461	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250986.1	ENSG00000250986	4	LINC02600	lncRNA	4525	long intergenic non-protein coding RNA 2600 [Source:HGNC Symbol;Acc:HGNC:53177]	NA	NA	NA	22	5	11	55	40	0	2	40	409	45	6	4	28	2	146	87	32	56	3	5	23	11	12	15	83	443	17	19	19	10	10	21	70	6	0	28	0	1	144	52	0	3	1	4	4	6	0	28	65	28	0	103	20	4	4	202	3	7	67	49	85	13	3	13	8	0	22	17	144
ENSG00000184160.8	ENSG00000184160	4	ADRA2C	protein_coding	2142	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	152	P18825	P18825	219	13	84	173	239	18	11	221	562	167	37	19	69	12	298	671	106	276	7	11	111	112	33	204	828	1701	49	103	70	315	34	77	532	68	0	131	14	5	230	147	7	49	2	33	42	31	120	137	561	229	0	38	70	18	21	1411	10	18	634	334	509	18	6	65	85	0	111	49	230
ENSG00000251166.1	ENSG00000251166	4	OR7E163P	unprocessed_pseudogene	894	olfactory receptor family 7 subfamily E member 163 pseudogene [Source:HGNC Symbol;Acc:HGNC:45040]	100131415	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234386.4	ENSG00000234386	4	OR7E162P	unprocessed_pseudogene	1029	olfactory receptor family 7 subfamily E member 162 pseudogene [Source:HGNC Symbol;Acc:HGNC:28374]	442101	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249522.1	ENSG00000249522	4	ENSG00000249522	processed_pseudogene	322	novel pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253917.4	ENSG00000253917	4	ENSG00000253917	lncRNA	682	novel transcript	NA	NA	NA	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271977.1	ENSG00000271977	4	EVA1CP2	transcribed_unprocessed_pseudogene	530	EVA1C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55736]	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000251271.3	ENSG00000251271	4	ALG1L7P	unprocessed_pseudogene	768	ALG1 like 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:44376]	NA	NA	NA	0	0	0	5	2	0	0	0	5	0	0	0	3	0	16	0	0	0	6	2	0	0	4	0	4	0	7	0	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	3	0	21	7	0	8	2	8	3	0	0	7	0	0	7	0
ENSG00000290374.1	ENSG00000290374	4	FAM86EP	lncRNA	2845	family with sequence similarity 86, member A pseudogene [Source:NCBI gene _formerly Entrezgene_;Acc:348926]	348926	NA	NA	33	61	206	116	193	64	68	22	71	86	54	30	63	52	48	57	55	40	42	39	59	45	51	130	138	103	66	90	123	142	25	146	203	206	0	57	38	24	41	5	11	111	40	37	29	26	0	16	78	65	56	31	167	80	70	125	147	38	149	115	134	108	87	29	222	0	187	66	41
ENSG00000251669.7	ENSG00000251669	4	FAM86EP	transcribed_unprocessed_pseudogene	987	family with sequence similarity 86 member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:28017]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250476.1	ENSG00000250476	4	ENPP7P9	processed_pseudogene	627	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:48692]	100421803	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288589.1	ENSG00000288589	4	ENSG00000288589	lncRNA	895	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
